ID,MobileNO,Day,Month,Year,Hour,Min,Sec,Location,Crowdedness
8205736,89102729,11,6,2020,9,32,54,115,2
6546792,88663180,8,6,2020,10,20,30,116,4
7324013,87188603,13,5,2020,10,31,10,30,1
6641411,88164070,3,5,2020,17,36,27,122,2
7575862,87986883,11,6,2020,11,12,17,122,2
7589183,89436715,7,6,2020,19,20,32,94,5
7883432,89612468,10,6,2020,14,5,57,141,5
8896863,90783725,26,5,2020,12,11,8,5,5
9150998,86168741,9,6,2020,10,39,1,28,5
8035829,82516577,23,5,2020,11,10,9,112,2
6901726,85115120,9,5,2020,13,19,10,21,1
8461534,85438917,24,5,2020,20,14,26,139,5
9243989,88979419,15,6,2020,12,45,53,155,2
7325353,89429379,5,5,2020,11,33,59,73,2
6646430,85432242,16,6,2020,10,51,10,29,4
7509125,89652779,21,6,2020,13,31,49,96,5
7693490,85534540,5,5,2020,15,56,4,112,5
7435685,89838247,7,5,2020,17,6,2,92,4
8777648,83271986,11,6,2020,16,1,22,115,1
7513855,87004772,28,5,2020,18,3,0,59,2
6617211,89096301,11,5,2020,15,5,18,96,1
6513812,89815226,28,6,2020,23,24,5,9,1
8999870,86352795,3,5,2020,17,38,54,46,2
8812857,85654683,10,5,2020,23,39,37,56,4
8308656,90432614,21,5,2020,21,31,58,144,5
9103670,89070733,23,5,2020,22,6,44,114,5
8298634,90822489,12,6,2020,18,25,51,58,1
6692909,88639154,26,5,2020,9,4,50,118,2
7864456,83131862,11,6,2020,11,58,10,96,4
9320777,85512370,17,6,2020,13,55,14,77,4
7259914,88940894,19,6,2020,17,34,40,45,4
8683202,89545063,12,5,2020,12,30,20,32,1
6881148,85027994,6,5,2020,21,23,22,37,4
8963941,88830287,25,6,2020,20,17,38,79,2
7523950,82714314,2,6,2020,20,6,59,57,5
7464049,84948146,23,5,2020,20,49,3,67,4
7324496,82510406,26,6,2020,15,55,34,167,3
7600613,84496669,26,5,2020,18,53,41,46,2
8601264,87500627,4,5,2020,23,26,35,117,4
7979029,88447046,20,6,2020,21,30,26,24,3
7665802,84104783,23,5,2020,12,20,54,134,4
8595465,81462564,9,5,2020,19,1,25,136,4
6674342,84087905,15,6,2020,13,35,44,144,4
9056584,90306868,27,6,2020,19,32,30,58,1
6613068,88373646,9,5,2020,15,22,29,104,5
7788460,83241720,25,5,2020,14,32,55,36,1
8684609,88036404,27,6,2020,19,1,29,126,4
7497946,90665932,19,5,2020,20,51,55,88,1
8377040,83927318,28,6,2020,12,37,0,56,2
7777049,90691576,1,5,2020,12,45,35,22,1
7951483,88683283,16,6,2020,9,27,20,153,1
9014651,81736153,11,6,2020,10,57,46,15,5
6959898,85029409,10,6,2020,16,19,19,86,4
8455793,85521019,16,6,2020,12,2,0,31,5
6552280,84600915,15,5,2020,16,34,29,99,3
7275688,81506329,16,6,2020,9,8,44,105,3
6582755,85924370,26,6,2020,14,56,25,137,5
7601197,89084415,21,6,2020,10,27,26,92,5
7738536,91129089,6,5,2020,18,53,53,147,1
6839921,89819473,14,5,2020,20,36,11,102,1
7042433,88086885,19,5,2020,21,58,6,133,1
9387201,90279026,11,5,2020,17,38,33,89,1
7328517,90613628,22,6,2020,13,34,25,158,5
6998317,81708588,21,5,2020,21,13,44,89,3
7924633,90025149,18,5,2020,17,15,57,51,4
8780003,89881773,13,6,2020,22,51,58,77,1
7241988,86971894,6,5,2020,20,1,50,19,1
8441878,84185579,12,5,2020,14,15,29,156,3
7477022,89139662,10,5,2020,20,21,42,59,5
8809821,81997264,19,6,2020,13,17,17,108,3
7549415,85786858,1,6,2020,13,10,25,41,2
8435754,90891148,22,5,2020,17,20,23,31,1
6686918,89274112,24,5,2020,14,32,51,78,1
9388417,82820993,8,6,2020,17,17,37,81,2
8998540,89452912,1,6,2020,20,10,26,51,1
6764900,83565519,19,6,2020,19,44,2,96,4
7797445,84152130,2,5,2020,10,25,32,59,3
8864682,89189292,21,5,2020,13,35,31,5,5
8011605,89641065,25,6,2020,22,43,5,168,1
7704276,82358904,8,5,2020,14,11,31,44,3
7806846,88659920,26,6,2020,11,7,20,104,2
7249581,82513299,4,5,2020,21,32,1,125,5
7714384,87275425,16,5,2020,14,28,8,20,2
7815465,84002054,6,5,2020,23,9,43,16,1
9000916,84693045,16,6,2020,16,59,34,18,2
7030836,81879877,8,5,2020,17,51,49,32,1
9210882,81522949,15,5,2020,11,20,48,117,1
8725009,89032684,10,6,2020,20,6,36,116,4
7932044,87401429,8,6,2020,16,5,45,93,5
6520814,81659929,27,6,2020,11,11,27,102,5
7692087,88576527,21,5,2020,18,19,58,133,2
8194712,85804088,7,6,2020,16,19,45,16,5
7811660,85720570,20,6,2020,21,5,11,70,3
7223225,86147694,10,6,2020,12,12,15,80,4
7561599,84369209,18,5,2020,23,5,21,51,5
8766081,85105002,23,5,2020,18,58,7,39,2
6817591,87936258,25,5,2020,14,55,15,51,1
8342995,88031508,1,6,2020,15,4,15,37,4
7629734,84393772,17,5,2020,15,52,10,131,4
8205736,89102729,12,6,2020,19,54,26,12,4
6546792,88663180,15,5,2020,15,27,36,76,5
7324013,87188603,5,5,2020,13,42,49,88,2
6641411,88164070,3,6,2020,11,56,45,19,3
7575862,87986883,14,5,2020,10,39,36,20,1
7589183,89436715,22,6,2020,15,12,30,137,5
7883432,89612468,9,6,2020,12,46,50,11,3
8896863,90783725,15,5,2020,12,57,49,10,3
9150998,86168741,10,5,2020,17,41,42,78,2
8035829,82516577,23,6,2020,10,47,59,49,3
6901726,85115120,12,5,2020,20,18,4,23,5
8461534,85438917,19,5,2020,19,13,0,165,3
9243989,88979419,21,6,2020,11,5,48,81,3
7325353,89429379,22,6,2020,20,13,3,47,4
6646430,85432242,26,5,2020,22,42,59,119,1
7509125,89652779,13,6,2020,12,44,6,89,3
7693490,85534540,19,5,2020,11,11,8,54,4
7435685,89838247,1,5,2020,12,35,7,166,4
8777648,83271986,1,6,2020,18,34,57,22,3
7513855,87004772,4,6,2020,15,40,21,42,2
6617211,89096301,23,6,2020,16,30,35,32,5
6513812,89815226,22,5,2020,11,43,35,122,5
8999870,86352795,3,5,2020,11,52,21,131,1
8812857,85654683,3,6,2020,12,36,36,97,2
8308656,90432614,28,5,2020,17,59,21,69,3
9103670,89070733,14,5,2020,22,46,19,108,2
8298634,90822489,18,5,2020,18,5,17,79,2
6692909,88639154,28,6,2020,19,53,7,148,3
7864456,83131862,5,5,2020,14,25,47,93,2
9320777,85512370,23,6,2020,17,57,50,133,1
7259914,88940894,17,5,2020,12,17,31,167,5
8683202,89545063,12,5,2020,12,15,41,86,1
6881148,85027994,14,6,2020,23,21,34,97,2
8963941,88830287,9,5,2020,9,51,48,127,4
7523950,82714314,11,6,2020,18,32,28,61,4
7464049,84948146,4,5,2020,23,47,55,137,4
7324496,82510406,10,6,2020,16,5,20,7,2
7600613,84496669,13,6,2020,11,43,7,23,2
8601264,87500627,16,6,2020,16,19,31,57,2
7979029,88447046,13,6,2020,18,52,26,170,5
7665802,84104783,4,6,2020,16,21,7,55,4
8595465,81462564,4,6,2020,16,9,35,133,1
6674342,84087905,9,6,2020,12,49,9,112,2
9056584,90306868,26,6,2020,19,15,33,136,1
6613068,88373646,7,6,2020,11,12,10,102,1
7788460,83241720,20,5,2020,16,2,52,135,1
8684609,88036404,28,6,2020,16,17,17,169,5
7497946,90665932,16,6,2020,20,4,57,55,2
8377040,83927318,3,5,2020,23,24,58,141,5
7777049,90691576,4,6,2020,23,14,20,47,4
7951483,88683283,16,5,2020,14,34,31,102,4
9014651,81736153,11,5,2020,10,2,22,93,2
6959898,85029409,7,5,2020,11,51,7,61,5
8455793,85521019,6,5,2020,11,38,44,42,3
6552280,84600915,11,5,2020,18,36,33,1,4
7275688,81506329,4,5,2020,19,56,34,45,4
6582755,85924370,2,6,2020,22,30,29,151,5
7601197,89084415,27,5,2020,13,23,18,135,1
7738536,91129089,9,5,2020,21,23,24,166,5
6839921,89819473,24,6,2020,11,16,34,152,3
7042433,88086885,11,6,2020,11,22,52,75,4
9387201,90279026,17,5,2020,9,56,34,35,5
7328517,90613628,1,5,2020,18,54,25,167,1
6998317,81708588,12,6,2020,17,9,43,31,3
7924633,90025149,27,5,2020,9,1,5,115,1
8780003,89881773,28,5,2020,11,34,56,3,5
7241988,86971894,10,6,2020,14,14,39,14,2
8441878,84185579,15,6,2020,16,28,45,80,5
7477022,89139662,8,6,2020,22,36,28,18,3
8809821,81997264,23,5,2020,13,51,45,30,5
7549415,85786858,2,5,2020,22,29,35,54,1
8435754,90891148,5,6,2020,9,10,28,162,1
6686918,89274112,23,5,2020,9,19,56,128,1
9388417,82820993,15,6,2020,20,46,28,110,5
8998540,89452912,28,5,2020,21,10,42,86,4
6764900,83565519,12,6,2020,23,55,45,16,4
7797445,84152130,26,5,2020,20,57,30,20,3
8864682,89189292,13,6,2020,23,30,25,114,4
8011605,89641065,15,6,2020,14,47,24,149,3
7704276,82358904,10,5,2020,18,49,53,42,3
7806846,88659920,24,5,2020,22,17,55,148,1
7249581,82513299,6,5,2020,15,42,5,157,5
7714384,87275425,8,5,2020,11,43,11,47,4
7815465,84002054,28,6,2020,22,33,5,18,5
9000916,84693045,1,5,2020,19,31,22,8,4
7030836,81879877,15,6,2020,17,53,37,39,4
9210882,81522949,16,5,2020,10,4,22,124,1
8725009,89032684,11,5,2020,13,56,3,61,3
7932044,87401429,9,6,2020,22,55,33,89,5
6520814,81659929,5,6,2020,21,0,43,55,2
7692087,88576527,15,5,2020,22,22,17,154,2
8194712,85804088,20,5,2020,22,48,33,43,1
7811660,85720570,13,6,2020,17,54,7,37,2
7223225,86147694,27,6,2020,12,58,7,7,5
7561599,84369209,10,5,2020,13,47,30,34,3
8766081,85105002,17,6,2020,23,10,25,76,4
6817591,87936258,8,6,2020,23,29,55,171,2
8342995,88031508,23,5,2020,22,4,11,171,3
7629734,84393772,12,6,2020,16,1,55,4,2
8205736,89102729,27,6,2020,10,48,22,9,2
6546792,88663180,16,5,2020,23,18,23,167,5
7324013,87188603,16,6,2020,23,58,48,141,1
6641411,88164070,13,6,2020,11,55,32,128,3
7575862,87986883,5,6,2020,18,0,6,108,2
7589183,89436715,2,6,2020,19,40,36,155,3
7883432,89612468,17,5,2020,20,47,10,19,5
8896863,90783725,6,5,2020,18,39,32,160,4
9150998,86168741,21,6,2020,18,20,45,126,5
8035829,82516577,19,6,2020,19,28,18,94,2
6901726,85115120,6,5,2020,12,32,3,136,3
8461534,85438917,28,6,2020,13,50,39,34,3
9243989,88979419,16,6,2020,12,59,43,75,1
7325353,89429379,28,6,2020,13,19,40,58,2
6646430,85432242,1,6,2020,19,41,53,141,1
7509125,89652779,20,5,2020,14,6,59,27,3
7693490,85534540,2,6,2020,10,18,6,136,3
7435685,89838247,17,5,2020,21,12,50,151,2
8777648,83271986,13,6,2020,12,59,26,134,1
7513855,87004772,18,6,2020,18,8,12,134,4
6617211,89096301,5,6,2020,12,12,9,71,2
6513812,89815226,21,5,2020,11,33,39,129,2
8999870,86352795,4,5,2020,16,29,53,81,2
8812857,85654683,26,6,2020,13,28,26,110,5
8308656,90432614,9,5,2020,21,0,41,154,4
9103670,89070733,26,5,2020,12,5,8,37,2
8298634,90822489,22,6,2020,15,21,53,47,3
6692909,88639154,22,5,2020,16,15,44,56,2
7864456,83131862,23,5,2020,18,47,15,139,2
9320777,85512370,4,5,2020,12,50,6,167,5
7259914,88940894,20,5,2020,12,14,24,68,5
8683202,89545063,27,6,2020,14,16,7,19,4
6881148,85027994,5,5,2020,20,41,45,108,5
8963941,88830287,7,6,2020,15,11,21,9,1
7523950,82714314,24,6,2020,21,49,38,137,1
7464049,84948146,12,5,2020,19,53,22,12,2
7324496,82510406,4,5,2020,19,10,43,139,5
7600613,84496669,25,5,2020,20,24,32,163,5
8601264,87500627,26,6,2020,23,55,35,169,1
7979029,88447046,28,5,2020,9,21,59,168,3
7665802,84104783,1,6,2020,20,17,57,130,5
8595465,81462564,24,5,2020,10,43,55,66,2
6674342,84087905,25,5,2020,10,37,53,100,4
9056584,90306868,28,5,2020,18,7,39,41,1
6613068,88373646,24,6,2020,13,3,2,114,2
7788460,83241720,28,5,2020,16,40,24,62,2
8684609,88036404,9,6,2020,13,53,45,90,4
7497946,90665932,18,5,2020,10,59,14,107,3
8377040,83927318,1,5,2020,18,45,1,17,3
7777049,90691576,9,5,2020,20,40,20,105,5
7951483,88683283,23,6,2020,20,56,34,96,5
9014651,81736153,4,5,2020,11,41,14,44,4
6959898,85029409,23,6,2020,17,52,59,141,4
8455793,85521019,4,5,2020,11,16,51,163,5
6552280,84600915,4,5,2020,10,1,24,29,1
7275688,81506329,26,5,2020,17,47,27,106,4
6582755,85924370,7,6,2020,10,24,27,130,1
7601197,89084415,18,5,2020,17,46,3,36,3
7738536,91129089,13,5,2020,19,29,49,73,3
6839921,89819473,10,5,2020,16,19,20,121,1
7042433,88086885,15,5,2020,9,38,20,52,5
9387201,90279026,9,6,2020,15,3,8,22,5
7328517,90613628,20,5,2020,12,30,6,76,4
6998317,81708588,8,5,2020,21,1,51,19,1
7924633,90025149,22,6,2020,20,46,33,7,3
8780003,89881773,5,6,2020,13,28,29,122,5
7241988,86971894,11,5,2020,10,42,13,64,5
8441878,84185579,21,6,2020,22,29,31,99,4
7477022,89139662,8,5,2020,21,4,16,127,2
8809821,81997264,28,6,2020,10,6,59,82,5
7549415,85786858,20,5,2020,20,54,49,88,2
8435754,90891148,25,6,2020,14,31,41,129,1
6686918,89274112,26,6,2020,13,49,11,128,2
9388417,82820993,22,6,2020,20,59,19,43,5
8998540,89452912,10,6,2020,17,53,58,87,1
6764900,83565519,7,5,2020,9,53,27,16,4
7797445,84152130,1,5,2020,18,19,27,112,5
8864682,89189292,17,6,2020,11,33,42,164,2
8011605,89641065,1,5,2020,20,24,56,25,3
7704276,82358904,3,5,2020,23,43,35,9,3
7806846,88659920,22,6,2020,17,48,2,31,5
7249581,82513299,11,6,2020,21,27,40,16,4
7714384,87275425,8,5,2020,13,7,22,88,5
7815465,84002054,1,6,2020,13,11,44,130,5
9000916,84693045,21,5,2020,17,44,55,6,5
7030836,81879877,24,6,2020,10,58,4,125,3
9210882,81522949,13,6,2020,20,20,41,128,4
8725009,89032684,1,5,2020,10,34,58,148,2
7932044,87401429,11,5,2020,16,52,31,111,4
6520814,81659929,14,5,2020,11,19,8,141,2
7692087,88576527,28,6,2020,19,57,39,160,4
8194712,85804088,6,6,2020,11,25,26,101,3
7811660,85720570,16,5,2020,21,54,15,89,4
7223225,86147694,17,6,2020,19,42,41,94,1
7561599,84369209,2,6,2020,9,30,8,80,3
8766081,85105002,27,5,2020,22,16,28,142,1
6817591,87936258,22,6,2020,16,50,18,121,1
8342995,88031508,27,6,2020,22,29,6,58,5
7629734,84393772,16,6,2020,21,49,0,15,1
8205736,89102729,20,5,2020,13,41,25,18,5
6546792,88663180,18,6,2020,23,38,31,47,1
7324013,87188603,17,5,2020,17,10,14,142,3
6641411,88164070,2,6,2020,21,31,15,80,1
7575862,87986883,28,5,2020,23,17,53,77,2
7589183,89436715,17,5,2020,18,34,19,62,3
7883432,89612468,24,6,2020,9,25,9,28,4
8896863,90783725,27,6,2020,19,42,3,69,4
9150998,86168741,6,5,2020,18,11,13,25,4
8035829,82516577,28,5,2020,13,31,19,98,4
6901726,85115120,17,6,2020,10,5,56,29,3
8461534,85438917,24,6,2020,14,42,52,63,1
9243989,88979419,11,5,2020,10,3,40,134,1
7325353,89429379,16,5,2020,22,51,6,6,2
6646430,85432242,18,6,2020,15,24,56,24,2
7509125,89652779,1,6,2020,12,6,44,20,1
7693490,85534540,15,5,2020,14,23,27,30,1
7435685,89838247,16,5,2020,16,0,5,71,4
8777648,83271986,4,6,2020,11,17,56,4,3
7513855,87004772,10,5,2020,18,33,5,125,2
6617211,89096301,5,5,2020,12,23,2,113,3
6513812,89815226,8,5,2020,13,44,48,50,5
8999870,86352795,12,5,2020,14,48,59,170,1
8812857,85654683,10,5,2020,9,19,6,104,4
8308656,90432614,12,5,2020,9,49,35,145,3
9103670,89070733,5,5,2020,19,32,13,98,5
8298634,90822489,3,6,2020,15,34,49,56,2
6692909,88639154,20,5,2020,14,54,41,34,5
7864456,83131862,24,5,2020,23,2,45,98,4
9320777,85512370,24,6,2020,18,28,56,156,1
7259914,88940894,15,6,2020,18,18,32,73,2
8683202,89545063,16,5,2020,16,21,48,15,2
6881148,85027994,6,6,2020,17,39,29,111,2
8963941,88830287,16,5,2020,19,2,28,90,1
7523950,82714314,7,6,2020,21,50,41,22,4
7464049,84948146,28,6,2020,16,57,34,152,1
7324496,82510406,6,6,2020,22,33,24,76,5
7600613,84496669,12,5,2020,15,5,2,165,2
8601264,87500627,5,6,2020,14,52,12,127,4
7979029,88447046,1,6,2020,21,40,53,83,3
7665802,84104783,27,5,2020,16,1,48,54,1
8595465,81462564,1,5,2020,22,12,1,113,4
6674342,84087905,20,5,2020,12,57,26,13,4
9056584,90306868,27,5,2020,12,24,11,123,3
6613068,88373646,24,6,2020,22,28,24,130,2
7788460,83241720,25,5,2020,20,34,50,106,5
8684609,88036404,25,5,2020,10,57,10,69,1
7497946,90665932,4,6,2020,20,26,32,57,2
8377040,83927318,8,6,2020,21,23,42,121,5
7777049,90691576,26,5,2020,22,20,47,11,3
7951483,88683283,1,5,2020,13,42,5,160,2
9014651,81736153,22,5,2020,17,19,36,121,4
6959898,85029409,4,6,2020,16,2,5,139,5
8455793,85521019,21,6,2020,13,45,23,8,1
6552280,84600915,13,5,2020,14,29,3,76,4
7275688,81506329,21,5,2020,16,52,34,75,1
6582755,85924370,12,5,2020,23,44,26,25,1
7601197,89084415,24,6,2020,22,28,14,104,1
7738536,91129089,20,5,2020,16,56,49,168,5
6839921,89819473,27,5,2020,20,36,23,155,3
7042433,88086885,9,6,2020,14,58,51,81,2
9387201,90279026,23,5,2020,19,59,44,56,2
7328517,90613628,20,5,2020,18,37,58,97,4
6998317,81708588,16,5,2020,22,9,7,76,4
7924633,90025149,28,6,2020,9,32,3,90,1
8780003,89881773,26,5,2020,21,7,6,127,2
7241988,86971894,26,6,2020,18,8,46,15,1
8441878,84185579,10,5,2020,22,47,15,126,3
7477022,89139662,24,5,2020,14,22,18,16,1
8809821,81997264,8,6,2020,23,37,41,105,5
7549415,85786858,22,5,2020,19,36,43,113,5
8435754,90891148,23,6,2020,9,51,39,45,1
6686918,89274112,25,5,2020,9,42,15,150,2
9388417,82820993,11,6,2020,10,12,47,171,4
8998540,89452912,5,6,2020,18,35,9,56,4
6764900,83565519,7,5,2020,13,2,47,104,5
7797445,84152130,9,5,2020,15,11,55,3,5
8864682,89189292,28,6,2020,21,58,7,10,4
8011605,89641065,25,5,2020,12,52,22,82,1
7704276,82358904,24,5,2020,21,59,22,170,3
7806846,88659920,8,5,2020,17,21,59,78,1
7249581,82513299,27,5,2020,17,38,43,27,5
7714384,87275425,19,5,2020,22,47,24,166,2
7815465,84002054,14,6,2020,14,24,51,126,5
9000916,84693045,6,6,2020,10,25,39,138,5
7030836,81879877,12,6,2020,22,33,17,89,3
9210882,81522949,8,5,2020,20,53,20,54,3
8725009,89032684,7,5,2020,18,26,22,73,2
7932044,87401429,23,6,2020,16,6,50,102,5
6520814,81659929,15,5,2020,19,48,48,48,3
7692087,88576527,27,5,2020,14,3,24,12,1
8194712,85804088,24,5,2020,20,0,34,90,2
7811660,85720570,18,5,2020,13,57,17,65,1
7223225,86147694,15,6,2020,16,20,13,121,2
7561599,84369209,8,5,2020,14,32,31,139,3
8766081,85105002,24,6,2020,23,26,22,29,2
6817591,87936258,10,6,2020,15,36,55,169,3
8342995,88031508,8,6,2020,23,36,15,15,3
7629734,84393772,12,5,2020,21,55,40,164,4
8205736,89102729,15,5,2020,22,47,28,3,3
6546792,88663180,21,6,2020,11,4,25,45,5
7324013,87188603,22,6,2020,15,33,15,69,1
6641411,88164070,22,6,2020,13,14,25,106,5
7575862,87986883,18,6,2020,20,6,34,87,4
7589183,89436715,24,5,2020,20,28,9,146,2
7883432,89612468,28,6,2020,13,15,41,95,3
8896863,90783725,24,5,2020,20,21,28,92,3
9150998,86168741,1,6,2020,12,33,41,43,3
8035829,82516577,12,6,2020,12,56,44,87,1
6901726,85115120,18,5,2020,13,59,20,6,5
8461534,85438917,28,6,2020,18,0,17,91,5
9243989,88979419,28,5,2020,13,38,51,140,2
7325353,89429379,26,6,2020,11,8,23,101,5
6646430,85432242,20,6,2020,11,39,10,60,1
7509125,89652779,18,5,2020,22,22,55,137,1
7693490,85534540,12,6,2020,16,13,5,116,4
7435685,89838247,24,6,2020,9,59,47,23,5
8777648,83271986,26,6,2020,23,56,14,172,4
7513855,87004772,23,6,2020,12,24,1,166,2
6617211,89096301,17,5,2020,22,27,3,110,5
6513812,89815226,18,6,2020,18,56,13,155,4
8999870,86352795,10,6,2020,16,51,13,82,1
8812857,85654683,2,5,2020,14,29,54,39,3
8308656,90432614,19,6,2020,22,18,19,168,1
9103670,89070733,10,6,2020,11,28,19,149,4
8298634,90822489,14,6,2020,21,8,5,69,1
6692909,88639154,9,6,2020,12,24,20,123,5
7864456,83131862,24,6,2020,19,17,47,78,4
9320777,85512370,20,5,2020,16,2,40,20,3
7259914,88940894,28,5,2020,19,18,16,52,3
8683202,89545063,8,5,2020,12,30,3,45,1
6881148,85027994,28,5,2020,10,48,25,36,1
8963941,88830287,8,6,2020,23,33,18,87,1
7523950,82714314,16,5,2020,22,47,55,59,2
7464049,84948146,26,5,2020,15,42,38,132,2
7324496,82510406,2,5,2020,20,17,49,105,5
7600613,84496669,20,5,2020,9,24,22,20,1
8601264,87500627,28,5,2020,10,52,35,151,5
7979029,88447046,12,5,2020,19,30,40,27,4
7665802,84104783,9,5,2020,12,40,17,158,5
8595465,81462564,2,5,2020,12,15,8,53,3
6674342,84087905,14,5,2020,9,55,35,88,2
9056584,90306868,22,5,2020,11,56,10,38,4
6613068,88373646,27,6,2020,20,56,7,159,1
7788460,83241720,5,6,2020,15,50,16,9,3
8684609,88036404,14,6,2020,16,10,8,150,1
7497946,90665932,14,6,2020,22,6,51,18,2
8377040,83927318,11,6,2020,15,56,13,42,1
7777049,90691576,28,6,2020,11,4,30,52,1
7951483,88683283,11,6,2020,19,50,5,121,3
9014651,81736153,8,6,2020,12,53,45,12,3
6959898,85029409,26,5,2020,15,53,36,88,1
8455793,85521019,28,5,2020,20,27,42,23,4
6552280,84600915,22,5,2020,17,6,54,119,3
7275688,81506329,28,6,2020,21,33,41,144,1
6582755,85924370,11,6,2020,23,16,22,134,4
7601197,89084415,10,6,2020,23,14,50,138,2
7738536,91129089,18,6,2020,22,44,55,164,4
6839921,89819473,22,5,2020,12,22,34,156,5
7042433,88086885,19,5,2020,19,0,47,75,5
9387201,90279026,6,5,2020,10,22,41,57,5
7328517,90613628,25,5,2020,17,41,15,29,4
6998317,81708588,1,6,2020,23,6,47,141,4
7924633,90025149,16,5,2020,11,4,37,1,2
8780003,89881773,16,6,2020,14,21,36,39,1
7241988,86971894,6,6,2020,21,44,18,106,2
8441878,84185579,28,5,2020,13,0,17,25,5
7477022,89139662,9,5,2020,21,50,39,5,2
8809821,81997264,10,6,2020,12,42,48,170,4
7549415,85786858,5,5,2020,20,14,3,63,1
8435754,90891148,7,5,2020,21,19,39,87,5
6686918,89274112,21,6,2020,11,22,46,122,4
9388417,82820993,12,5,2020,13,49,18,76,5
8998540,89452912,3,6,2020,17,18,26,43,1
6764900,83565519,28,6,2020,9,39,12,153,3
7797445,84152130,14,5,2020,23,11,27,45,2
8864682,89189292,26,6,2020,21,7,21,70,3
8011605,89641065,10,6,2020,9,0,46,27,1
7704276,82358904,7,6,2020,13,33,5,71,1
7806846,88659920,3,6,2020,16,56,35,44,4
7249581,82513299,9,6,2020,18,56,45,144,1
7714384,87275425,3,6,2020,15,59,28,21,1
7815465,84002054,3,5,2020,16,4,4,67,3
9000916,84693045,24,6,2020,10,11,9,89,1
7030836,81879877,11,6,2020,21,47,5,24,3
9210882,81522949,4,6,2020,11,33,18,117,1
8725009,89032684,7,5,2020,16,1,18,5,3
7932044,87401429,15,5,2020,11,19,26,53,4
6520814,81659929,15,5,2020,12,3,42,30,4
7692087,88576527,14,5,2020,20,19,6,141,1
8194712,85804088,23,6,2020,9,49,5,129,4
7811660,85720570,7,6,2020,14,23,14,50,4
7223225,86147694,4,5,2020,16,2,15,167,2
7561599,84369209,5,6,2020,17,56,16,124,1
8766081,85105002,6,6,2020,10,19,55,75,4
6817591,87936258,23,5,2020,18,47,59,172,4
8342995,88031508,20,6,2020,12,41,15,111,3
7629734,84393772,16,5,2020,22,38,11,26,1
8205736,89102729,23,5,2020,16,12,46,49,2
6546792,88663180,4,5,2020,22,20,1,113,2
7324013,87188603,2,5,2020,13,24,56,91,1
6641411,88164070,12,5,2020,10,26,53,146,3
7575862,87986883,24,5,2020,13,38,34,116,1
7589183,89436715,28,5,2020,22,16,29,24,2
7883432,89612468,25,6,2020,21,46,28,94,4
8896863,90783725,5,5,2020,15,55,38,166,4
9150998,86168741,8,5,2020,15,22,31,158,5
8035829,82516577,4,5,2020,9,0,19,20,3
6901726,85115120,27,6,2020,21,54,28,117,3
8461534,85438917,9,6,2020,9,23,51,81,4
9243989,88979419,24,5,2020,14,52,11,151,3
7325353,89429379,19,5,2020,11,14,19,99,2
6646430,85432242,13,6,2020,14,28,37,13,4
7509125,89652779,26,6,2020,19,35,19,56,1
7693490,85534540,21,5,2020,12,19,54,52,4
7435685,89838247,23,6,2020,19,15,45,63,4
8777648,83271986,22,5,2020,19,12,5,158,2
7513855,87004772,6,5,2020,11,36,2,54,2
6617211,89096301,21,6,2020,9,37,45,127,4
6513812,89815226,25,6,2020,18,4,10,59,2
8999870,86352795,10,5,2020,21,15,15,36,2
8812857,85654683,25,5,2020,20,54,53,74,2
8308656,90432614,28,5,2020,21,55,56,171,4
9103670,89070733,20,5,2020,23,41,33,19,2
8298634,90822489,25,6,2020,18,19,49,73,1
6692909,88639154,20,6,2020,14,58,13,19,2
7864456,83131862,7,6,2020,11,4,58,151,1
9320777,85512370,1,6,2020,12,7,55,145,4
7259914,88940894,2,5,2020,20,49,46,132,5
8683202,89545063,12,5,2020,19,19,48,127,3
6881148,85027994,3,6,2020,9,30,54,136,2
8963941,88830287,20,5,2020,22,15,6,120,3
7523950,82714314,24,6,2020,20,48,52,7,1
7464049,84948146,18,6,2020,23,50,18,48,3
7324496,82510406,6,5,2020,18,4,22,171,1
7600613,84496669,6,5,2020,15,7,26,98,2
8601264,87500627,2,5,2020,10,17,29,74,3
7979029,88447046,9,5,2020,11,18,3,4,1
7665802,84104783,13,6,2020,18,0,18,51,3
8595465,81462564,6,5,2020,15,27,29,93,1
6674342,84087905,23,6,2020,14,11,26,25,4
9056584,90306868,13,6,2020,11,41,45,94,5
6613068,88373646,22,5,2020,9,9,15,137,5
7788460,83241720,23,5,2020,23,52,8,125,3
8684609,88036404,10,6,2020,15,16,42,99,2
7497946,90665932,16,5,2020,23,52,40,90,2
8377040,83927318,10,5,2020,21,23,13,154,5
7777049,90691576,19,5,2020,10,8,32,161,3
7951483,88683283,28,6,2020,23,28,9,112,5
9014651,81736153,4,6,2020,11,45,23,161,1
6959898,85029409,6,6,2020,18,22,9,49,1
8455793,85521019,12,6,2020,10,1,25,93,2
6552280,84600915,15,6,2020,11,28,42,166,5
7275688,81506329,7,6,2020,12,29,23,112,5
6582755,85924370,11,5,2020,10,13,47,14,3
7601197,89084415,14,5,2020,9,43,42,104,3
7738536,91129089,28,6,2020,10,41,5,95,1
6839921,89819473,22,6,2020,14,42,2,61,1
7042433,88086885,7,5,2020,21,23,41,23,4
9387201,90279026,26,5,2020,16,39,50,12,1
7328517,90613628,21,5,2020,19,47,3,171,5
